iso_code,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
CZE,2022-06-24,18-24,70.81,69.43,24.29
CZE,2022-06-24,25-49,70.12,69.18,35.04
CZE,2022-06-24,5-9,5.63,5.02,0
CZE,2022-06-24,50-59,77.05,76.52,52.38
CZE,2022-06-24,60-69,84.03,83.55,67.37
CZE,2022-06-24,70-79,89.4,88.72,76.28
CZE,2022-06-24,80+,90.74,89.11,73.73
CZE,2022-07-01,10-14,33.46,32.29,4.17
CZE,2022-07-01,15-17,61.83,60.63,13.94
CZE,2022-07-01,18-24,70.82,69.44,24.44
CZE,2022-07-01,25-49,70.13,69.19,35.12
CZE,2022-07-01,5-9,5.64,5.04,0
CZE,2022-07-01,50-59,77.05,76.52,52.43
CZE,2022-07-01,60-69,84.04,83.55,67.41
CZE,2022-07-01,70-79,89.4,88.72,76.31
CZE,2022-07-01,80+,90.74,89.12,73.75
CZE,2022-07-08,10-14,33.47,32.3,4.21
CZE,2022-07-08,15-17,61.84,60.64,14.03
CZE,2022-07-08,18-24,70.83,69.45,24.55
CZE,2022-07-08,25-49,70.13,69.19,35.17
CZE,2022-07-08,5-9,5.65,5.04,0
CZE,2022-07-08,50-59,77.05,76.52,52.47
CZE,2022-07-08,60-69,84.04,83.56,67.43
CZE,2022-07-08,70-79,89.4,88.72,76.32
CZE,2022-07-08,80+,90.74,89.12,73.76
CZE,2022-07-15,0-4,0,0,0
CZE,2022-07-15,10-14,33.49,32.33,4.29
CZE,2022-07-15,15-17,61.86,60.66,14.23
CZE,2022-07-15,18-24,70.84,69.46,24.74
CZE,2022-07-15,25-49,70.14,69.2,35.29
CZE,2022-07-15,5-9,5.66,5.05,0
CZE,2022-07-15,50-59,77.06,76.53,52.54
CZE,2022-07-15,60-69,84.04,83.56,67.49
CZE,2022-07-15,70-79,89.4,88.72,76.36
CZE,2022-07-15,80+,90.74,89.12,73.79
CZE,2022-07-22,10-14,33.51,32.36,4.35
CZE,2022-07-22,15-17,61.87,60.67,14.38
CZE,2022-07-22,18-24,70.85,69.46,24.92
CZE,2022-07-22,25-49,70.15,69.2,35.4
CZE,2022-07-22,5-9,5.67,5.06,0
CZE,2022-07-22,50-59,77.06,76.53,52.61
CZE,2022-07-22,60-69,84.05,83.56,67.54
CZE,2022-07-22,70-79,89.4,88.72,76.41
CZE,2022-07-22,80+,90.74,89.12,73.82
CZE,2022-07-29,10-14,33.53,32.38,4.4
CZE,2022-07-29,15-17,61.89,60.69,14.51
CZE,2022-07-29,18-24,70.86,69.47,25.09
CZE,2022-07-29,25-49,70.16,69.21,35.5
CZE,2022-07-29,5-9,5.68,5.06,0
CZE,2022-07-29,50-59,77.07,76.53,52.68
CZE,2022-07-29,60-69,84.05,83.56,67.61
CZE,2022-07-29,70-79,89.4,88.72,76.46
CZE,2022-07-29,80+,90.75,89.12,73.87
CZE,2022-08-05,10-14,33.55,32.41,4.45
CZE,2022-08-05,15-17,61.9,60.71,14.63
CZE,2022-08-05,18-24,70.87,69.48,25.24
CZE,2022-08-05,25-49,70.16,69.22,35.59
CZE,2022-08-05,5-9,5.69,5.07,0
CZE,2022-08-05,50-59,77.07,76.54,52.75
CZE,2022-08-05,60-69,84.05,83.57,67.66
CZE,2022-08-05,70-79,89.41,88.73,76.5
CZE,2022-08-05,80+,90.75,89.13,73.92
CZE,2022-08-12,0-4,0,0,0
CZE,2022-08-12,10-14,33.56,32.43,4.49
CZE,2022-08-12,15-17,61.92,60.72,14.71
CZE,2022-08-12,18-24,70.88,69.49,25.36
CZE,2022-08-12,25-49,70.17,69.22,35.67
CZE,2022-08-12,5-9,5.69,5.08,0
CZE,2022-08-12,50-59,77.07,76.54,52.8
CZE,2022-08-12,60-69,84.05,83.57,67.71
CZE,2022-08-12,70-79,89.41,88.73,76.55
CZE,2022-08-12,80+,90.76,89.13,73.97
CZE,2022-08-19,10-14,33.57,32.45,4.52
CZE,2022-08-19,15-17,61.93,60.74,14.81
CZE,2022-08-19,18-24,70.89,69.5,25.47
CZE,2022-08-19,25-49,70.18,69.23,35.74
CZE,2022-08-19,5-9,5.7,5.09,0
CZE,2022-08-19,50-59,77.08,76.55,52.86
CZE,2022-08-19,60-69,84.06,83.57,67.76
CZE,2022-08-19,70-79,89.41,88.73,76.59
CZE,2022-08-19,80+,90.77,89.14,74.02
CZE,2022-08-26,10-14,33.59,32.47,4.57
CZE,2022-08-26,15-17,61.94,60.76,14.9
CZE,2022-08-26,18-24,70.89,69.51,25.57
CZE,2022-08-26,25-49,70.18,69.24,35.81
CZE,2022-08-26,5-9,5.71,5.11,0
CZE,2022-08-26,50-59,77.08,76.55,52.91
CZE,2022-08-26,60-69,84.06,83.57,67.8
CZE,2022-08-26,70-79,89.42,88.74,76.63
CZE,2022-08-26,80+,90.77,89.14,74.08
CZE,2022-09-02,10-14,33.61,32.49,4.61
CZE,2022-09-02,15-17,61.95,60.77,14.99
CZE,2022-09-02,18-24,70.9,69.52,25.65
CZE,2022-09-02,25-49,70.19,69.25,35.87
CZE,2022-09-02,5-9,5.72,5.11,0
CZE,2022-09-02,50-59,77.08,76.55,52.96
CZE,2022-09-02,60-69,84.06,83.58,67.84
CZE,2022-09-02,70-79,89.42,88.74,76.67
CZE,2022-09-02,80+,90.78,89.14,74.13
CZE,2022-09-09,10-14,33.62,32.5,4.63
CZE,2022-09-09,15-17,61.95,60.78,15.02
CZE,2022-09-09,18-24,70.91,69.53,25.72
CZE,2022-09-09,25-49,70.19,69.25,35.93
CZE,2022-09-09,5-9,5.72,5.12,0
CZE,2022-09-09,50-59,77.09,76.56,53
CZE,2022-09-09,60-69,84.07,83.58,67.88
CZE,2022-09-09,70-79,89.42,88.74,76.72
CZE,2022-09-09,80+,90.79,89.15,74.21
CZE,2022-09-16,10-14,33.63,32.52,4.66
CZE,2022-09-16,15-17,61.96,60.79,15.07
CZE,2022-09-16,18-24,70.92,69.54,25.78
CZE,2022-09-16,25-49,70.2,69.26,35.98
CZE,2022-09-16,5-9,5.73,5.13,0
CZE,2022-09-16,50-59,77.09,76.56,53.04
CZE,2022-09-16,60-69,84.07,83.58,67.93
CZE,2022-09-16,70-79,89.43,88.74,76.77
CZE,2022-09-16,80+,90.79,89.16,74.27
CZE,2022-09-23,10-14,33.64,32.54,4.68
CZE,2022-09-23,15-17,61.96,60.8,15.11
CZE,2022-09-23,18-24,70.92,69.55,25.82
CZE,2022-09-23,25-49,70.21,69.27,36.04
CZE,2022-09-23,5-9,5.74,5.13,0
CZE,2022-09-23,50-59,77.09,76.56,53.09
CZE,2022-09-23,60-69,84.07,83.59,67.99
CZE,2022-09-23,70-79,89.43,88.75,76.82
CZE,2022-09-23,80+,90.8,89.16,74.35
CZE,2022-09-30,10-14,33.64,32.55,4.7
CZE,2022-09-30,15-17,61.97,60.81,15.14
CZE,2022-09-30,18-24,70.93,69.55,25.87
CZE,2022-09-30,25-49,70.21,69.27,36.08
CZE,2022-09-30,5-9,5.74,5.14,0
CZE,2022-09-30,50-59,77.1,76.57,53.13
CZE,2022-09-30,60-69,84.07,83.59,68.03
CZE,2022-09-30,70-79,89.43,88.75,76.87
CZE,2022-09-30,80+,90.8,89.16,74.41
CZE,2022-10-07,10-14,33.65,32.56,4.72
CZE,2022-10-07,15-17,61.97,60.81,15.19
CZE,2022-10-07,18-24,70.93,69.56,25.91
CZE,2022-10-07,25-49,70.22,69.28,36.14
CZE,2022-10-07,5-9,5.74,5.15,0
CZE,2022-10-07,50-59,77.1,76.57,53.18
CZE,2022-10-07,60-69,84.08,83.59,68.1
CZE,2022-10-07,70-79,89.43,88.75,76.94
CZE,2022-10-07,80+,90.81,89.17,74.49
CZE,2022-10-14,10-14,33.66,32.57,4.76
CZE,2022-10-14,15-17,61.97,60.82,15.25
CZE,2022-10-14,18-24,70.94,69.57,25.97
CZE,2022-10-14,25-49,70.22,69.28,36.21
CZE,2022-10-14,5-9,5.75,5.15,0.01
CZE,2022-10-14,50-59,77.1,76.57,53.25
CZE,2022-10-14,60-69,84.08,83.59,68.19
CZE,2022-10-14,70-79,89.43,88.75,77.02
CZE,2022-10-14,80+,90.81,89.18,74.57
CZE,2022-10-21,10-14,33.67,32.58,4.8
CZE,2022-10-21,15-17,61.98,60.82,15.3
CZE,2022-10-21,18-24,70.94,69.57,26.03
CZE,2022-10-21,25-49,70.22,69.29,36.28
CZE,2022-10-21,5-9,5.76,5.16,0.01
CZE,2022-10-21,50-59,77.1,76.57,53.32
CZE,2022-10-21,60-69,84.08,83.59,68.27
CZE,2022-10-21,70-79,89.44,88.76,77.09
CZE,2022-10-21,80+,90.82,89.18,74.64
CZE,2022-10-28,10-14,33.68,32.59,4.82
CZE,2022-10-28,15-17,61.98,60.83,15.35
CZE,2022-10-28,18-24,70.95,69.58,26.06
CZE,2022-10-28,25-49,70.23,69.29,36.33
CZE,2022-10-28,5-9,5.76,5.16,0.01
CZE,2022-10-28,50-59,77.11,76.58,53.37
CZE,2022-10-28,60-69,84.08,83.6,68.33
CZE,2022-10-28,70-79,89.44,88.76,77.15
CZE,2022-10-28,80+,90.82,89.18,74.69
CZE,2022-11-04,10-14,33.69,32.6,4.84
CZE,2022-11-04,15-17,61.99,60.83,15.38
CZE,2022-11-04,18-24,70.95,69.58,26.1
CZE,2022-11-04,25-49,70.23,69.29,36.38
CZE,2022-11-04,5-9,5.76,5.17,0.02
CZE,2022-11-04,50-59,77.11,76.58,53.42
CZE,2022-11-04,60-69,84.08,83.6,68.39
CZE,2022-11-04,70-79,89.44,88.76,77.2
CZE,2022-11-04,80+,90.82,89.19,74.74
CZE,2022-11-11,10-14,33.69,32.61,4.86
CZE,2022-11-11,15-17,61.99,60.84,15.42
CZE,2022-11-11,18-24,70.96,69.59,26.13
CZE,2022-11-11,25-49,70.23,69.3,36.42
CZE,2022-11-11,5-9,5.77,5.18,0.02
CZE,2022-11-11,50-59,77.11,76.58,53.46
CZE,2022-11-11,60-69,84.08,83.6,68.43
CZE,2022-11-11,70-79,89.44,88.76,77.25
CZE,2022-11-11,80+,90.82,89.19,74.79
CZE,2022-11-18,0-4,0,0,0
CZE,2022-11-18,10-14,33.69,32.61,4.87
CZE,2022-11-18,15-17,61.99,60.84,15.44
CZE,2022-11-18,18-24,70.96,69.59,26.16
CZE,2022-11-18,25-49,70.24,69.3,36.44
CZE,2022-11-18,5-9,5.77,5.18,0.02
CZE,2022-11-18,50-59,77.11,76.58,53.48
CZE,2022-11-18,60-69,84.09,83.6,68.46
CZE,2022-11-18,70-79,89.44,88.76,77.28
CZE,2022-11-18,80+,90.83,89.19,74.82
CZE,2022-11-25,10-14,33.7,32.62,4.89
CZE,2022-11-25,15-17,61.99,60.84,15.45
CZE,2022-11-25,18-24,70.96,69.59,26.18
CZE,2022-11-25,25-49,70.24,69.31,36.47
CZE,2022-11-25,5-9,5.77,5.18,0.03
CZE,2022-11-25,50-59,77.11,76.59,53.5
CZE,2022-11-25,60-69,84.09,83.6,68.49
CZE,2022-11-25,70-79,89.44,88.77,77.31
CZE,2022-11-25,80+,90.83,89.2,74.86
CZE,2022-12-02,0-4,0,0,0
CZE,2022-12-02,10-14,33.7,32.62,4.92
CZE,2022-12-02,15-17,62,60.85,15.46
CZE,2022-12-02,18-24,70.97,69.6,26.19
CZE,2022-12-02,25-49,70.24,69.31,36.48
CZE,2022-12-02,5-9,5.77,5.19,0.05
CZE,2022-12-02,50-59,77.11,76.59,53.52
CZE,2022-12-02,60-69,84.09,83.61,68.51
CZE,2022-12-02,70-79,89.44,88.77,77.33
CZE,2022-12-02,80+,90.83,89.2,74.88
CZE,2022-12-09,0-4,0,0,0
CZE,2022-12-09,10-14,33.7,32.63,4.93
CZE,2022-12-09,15-17,62,60.85,15.47
CZE,2022-12-09,18-24,70.97,69.6,26.21
CZE,2022-12-09,25-49,70.24,69.31,36.5
CZE,2022-12-09,5-9,5.77,5.19,0.06
CZE,2022-12-09,50-59,77.11,76.59,53.53
CZE,2022-12-09,60-69,84.09,83.61,68.52
CZE,2022-12-09,70-79,89.44,88.77,77.35
CZE,2022-12-09,80+,90.84,89.2,74.9
CZE,2022-12-16,0-4,0.01,0,0
CZE,2022-12-16,10-14,33.7,32.63,4.94
CZE,2022-12-16,15-17,62,60.85,15.48
CZE,2022-12-16,18-24,70.97,69.6,26.22
CZE,2022-12-16,25-49,70.24,69.31,36.51
CZE,2022-12-16,5-9,5.77,5.19,0.06
CZE,2022-12-16,50-59,77.12,76.59,53.54
CZE,2022-12-16,60-69,84.09,83.61,68.53
CZE,2022-12-16,70-79,89.44,88.77,77.36
CZE,2022-12-16,80+,90.84,89.2,74.91
CZE,2022-12-23,0-4,0.01,0,0
CZE,2022-12-23,10-14,33.7,32.63,4.95
CZE,2022-12-23,15-17,62,60.85,15.49
CZE,2022-12-23,18-24,70.97,69.61,26.23
CZE,2022-12-23,25-49,70.25,69.31,36.52
CZE,2022-12-23,5-9,5.77,5.19,0.07
CZE,2022-12-23,50-59,77.12,76.59,53.55
CZE,2022-12-23,60-69,84.09,83.61,68.54
CZE,2022-12-23,70-79,89.44,88.77,77.36
CZE,2022-12-23,80+,90.84,89.2,74.91
CZE,2022-12-30,10-14,33.7,32.63,4.95
CZE,2022-12-30,15-17,62,60.85,15.49
CZE,2022-12-30,18-24,70.97,69.61,26.23
CZE,2022-12-30,25-49,70.25,69.32,36.52
CZE,2022-12-30,5-9,5.77,5.19,0.07
CZE,2022-12-30,50-59,77.12,76.59,53.55
CZE,2022-12-30,60-69,84.09,83.61,68.54
CZE,2022-12-30,70-79,89.44,88.77,77.36
CZE,2022-12-30,80+,90.84,89.2,74.92
CZE,2023-01-06,0-4,0.01,0,0
CZE,2023-01-06,10-14,33.71,32.64,4.96
CZE,2023-01-06,15-17,62,60.86,15.5
CZE,2023-01-06,18-24,70.98,69.61,26.24
CZE,2023-01-06,25-49,70.25,69.32,36.53
CZE,2023-01-06,5-9,5.78,5.19,0.08
CZE,2023-01-06,50-59,77.12,76.59,53.55
CZE,2023-01-06,60-69,84.09,83.61,68.54
CZE,2023-01-06,70-79,89.44,88.77,77.36
CZE,2023-01-06,80+,90.84,89.2,74.92
CZE,2023-01-13,0-4,0.01,0.01,0
CZE,2023-01-13,10-14,33.71,32.64,4.98
CZE,2023-01-13,15-17,62.01,60.86,15.51
CZE,2023-01-13,18-24,70.98,69.61,26.25
CZE,2023-01-13,25-49,70.25,69.32,36.54
CZE,2023-01-13,5-9,5.78,5.2,0.09
CZE,2023-01-13,50-59,77.12,76.59,53.56
CZE,2023-01-13,60-69,84.09,83.61,68.55
CZE,2023-01-13,70-79,89.44,88.77,77.37
CZE,2023-01-13,80+,90.84,89.2,74.92
CZE,2023-01-20,0-4,0.01,0.01,0
CZE,2023-01-20,10-14,33.71,32.64,4.99
CZE,2023-01-20,15-17,62.01,60.86,15.51
CZE,2023-01-20,18-24,70.98,69.61,26.26
CZE,2023-01-20,25-49,70.25,69.32,36.55
CZE,2023-01-20,5-9,5.78,5.2,0.1
CZE,2023-01-20,50-59,77.12,76.6,53.57
CZE,2023-01-20,60-69,84.09,83.61,68.55
CZE,2023-01-20,70-79,89.45,88.77,77.37
CZE,2023-01-20,80+,90.84,89.21,74.93
CZE,2023-01-27,0-4,0.01,0.01,0
CZE,2023-01-27,10-14,33.71,32.65,4.99
CZE,2023-01-27,15-17,62.01,60.86,15.52
CZE,2023-01-27,18-24,70.99,69.62,26.27
CZE,2023-01-27,25-49,70.26,69.32,36.56
CZE,2023-01-27,5-9,5.78,5.2,0.1
CZE,2023-01-27,50-59,77.12,76.6,53.57
CZE,2023-01-27,60-69,84.09,83.61,68.56
CZE,2023-01-27,70-79,89.45,88.77,77.38
CZE,2023-01-27,80+,90.84,89.21,74.93
CZE,2023-02-03,0-4,0.01,0.01,0
CZE,2023-02-03,10-14,33.71,32.65,4.99
CZE,2023-02-03,15-17,62.01,60.86,15.52
CZE,2023-02-03,18-24,70.99,69.62,26.28
CZE,2023-02-03,25-49,70.26,69.33,36.57
CZE,2023-02-03,5-9,5.78,5.2,0.1
CZE,2023-02-03,50-59,77.12,76.6,53.58
CZE,2023-02-03,60-69,84.09,83.61,68.56
CZE,2023-02-03,70-79,89.45,88.77,77.38
CZE,2023-02-03,80+,90.84,89.21,74.93
CZE,2023-02-10,0-4,0.01,0.01,0
CZE,2023-02-10,10-14,33.71,32.65,5
CZE,2023-02-10,15-17,62.01,60.87,15.53
CZE,2023-02-10,18-24,70.99,69.63,26.28
CZE,2023-02-10,25-49,70.26,69.33,36.57
CZE,2023-02-10,5-9,5.78,5.2,0.1
CZE,2023-02-10,50-59,77.12,76.6,53.58
CZE,2023-02-10,60-69,84.09,83.61,68.56
CZE,2023-02-10,70-79,89.45,88.77,77.38
CZE,2023-02-10,80+,90.84,89.21,74.94
CZE,2023-02-17,0-4,0.01,0.01,0
CZE,2023-02-17,10-14,33.72,32.65,5
CZE,2023-02-17,15-17,62.01,60.87,15.53
CZE,2023-02-17,18-24,71,69.63,26.29
CZE,2023-02-17,25-49,70.26,69.33,36.58
CZE,2023-02-17,5-9,5.78,5.2,0.1
CZE,2023-02-17,50-59,77.12,76.6,53.58
CZE,2023-02-17,60-69,84.09,83.61,68.57
CZE,2023-02-17,70-79,89.45,88.77,77.38
CZE,2023-02-17,80+,90.84,89.21,74.94
CZE,2023-02-24,0-4,0.01,0.01,0
CZE,2023-02-24,10-14,33.72,32.65,5
CZE,2023-02-24,15-17,62.01,60.87,15.54
CZE,2023-02-24,18-24,71,69.63,26.29
CZE,2023-02-24,25-49,70.26,69.33,36.58
CZE,2023-02-24,5-9,5.78,5.2,0.1
CZE,2023-02-24,50-59,77.12,76.6,53.59
CZE,2023-02-24,60-69,84.09,83.61,68.57
CZE,2023-02-24,70-79,89.45,88.77,77.38
CZE,2023-02-24,80+,90.84,89.21,74.94
CZE,2023-03-03,0-4,0.01,0.01,0
CZE,2023-03-03,10-14,33.72,32.65,5
CZE,2023-03-03,15-17,62.02,60.87,15.54
CZE,2023-03-03,18-24,71,69.63,26.3
CZE,2023-03-03,25-49,70.26,69.33,36.58
CZE,2023-03-03,5-9,5.78,5.2,0.1
CZE,2023-03-03,50-59,77.12,76.6,53.59
CZE,2023-03-03,60-69,84.09,83.61,68.57
CZE,2023-03-03,70-79,89.45,88.77,77.38
CZE,2023-03-03,80+,90.84,89.21,74.94
CZE,2023-03-10,0-4,0.01,0.01,0
CZE,2023-03-10,10-14,33.72,32.65,5
CZE,2023-03-10,15-17,62.02,60.87,15.54
CZE,2023-03-10,18-24,71,69.64,26.3
CZE,2023-03-10,25-49,70.27,69.34,36.59
CZE,2023-03-10,5-9,5.78,5.2,0.1
CZE,2023-03-10,50-59,77.13,76.6,53.59
CZE,2023-03-10,60-69,84.09,83.61,68.57
CZE,2023-03-10,70-79,89.45,88.77,77.39
CZE,2023-03-10,80+,90.84,89.21,74.94
CZE,2023-03-17,0-4,0.01,0.01,0
CZE,2023-03-17,10-14,33.72,32.65,5
CZE,2023-03-17,15-17,62.02,60.87,15.54
CZE,2023-03-17,18-24,71,69.64,26.31
CZE,2023-03-17,25-49,70.27,69.34,36.59
CZE,2023-03-17,5-9,5.78,5.2,0.1
CZE,2023-03-17,50-59,77.13,76.6,53.59
CZE,2023-03-17,60-69,84.09,83.61,68.57
CZE,2023-03-17,70-79,89.45,88.77,77.39
